"","YEAR","MM","DD","CLRSKY_KT","sd"
"6050",2017,7,25,0.742,0.0535723809439155
"6051",2017,7,26,0.746,0.0531977443130816
"6052",2017,7,27,0.756,0.0409878030638384
"6053",2017,7,28,0.75,0.051478150704935
"6054",2017,7,29,0.752,0.0486826457785524
"6055",2017,7,30,0.746,0.057706152185014
"6056",2017,7,31,0.752,0.0420713679359253
"6057",2017,8,1,0.74,0.0620483682299543
"6058",2017,8,2,0.762,0.0491934955049954
"6059",2017,8,3,0.738,0.0609918027279076
"6060",2017,8,4,0.734,0.0554977477020464
"6061",2017,8,5,0.73,0.051478150704935
"6062",2017,8,6,0.724,0.0559464029227975
"6063",2017,8,7,0.748,0.0370135110466435
"6064",2017,8,8,0.744,0.0541294744108974
"6065",2017,8,9,0.76,0.0479583152331272
"6066",2017,8,10,0.76,0.0424264068711929
"6067",2017,8,11,0.732,0.056302753041037
"6068",2017,8,12,0.748,0.0481663783151692
"6069",2017,8,13,0.76,0.0387298334620742
"6070",2017,8,14,0.74,0.0692820323027551
"6071",2017,8,15,0.74,0.058309518948453
"6072",2017,8,16,0.736,0.066558245169175
"6073",2017,8,17,0.734,0.0522494019104525
"6074",2017,8,18,0.746,0.0461519230368573
"6075",2017,8,19,0.742,0.0420713679359253
"6076",2017,8,20,0.732,0.0589067059000926
"6077",2017,8,21,0.744,0.0439317652729776
"6078",2017,8,22,0.744,0.042190046219458
"6079",2017,8,23,0.742,0.0506951674225464
"6080",2017,8,24,0.748,0.0396232255123179
"6081",2017,8,25,0.746,0.0450555213042753
"6082",2017,8,26,0.734,0.0512835256198324
"6083",2017,8,27,0.734,0.0559464029227975
"6084",2017,8,28,0.738,0.0571839138219832
"6085",2017,8,29,0.75,0.0524404424085076
"6086",2017,8,30,0.75,0.0484767985741633
"6087",2017,8,31,0.748,0.0486826457785524
"6088",2017,9,1,0.742,0.0558569601750758
"6089",2017,9,2,0.732,0.0609918027279076
"6090",2017,9,3,0.744,0.0472228758124704
"6091",2017,9,4,0.748,0.0544977063737549
"6092",2017,9,5,0.76,0.0524404424085076
"6093",2017,9,6,0.756,0.0559464029227975
"6094",2017,9,7,0.75,0.0441588043316392
"6095",2017,9,8,0.75,0.04
"6096",2017,9,9,0.744,0.0702139587261678
"6097",2017,9,10,0.764,0.0661815684310972
"6098",2017,9,11,0.772,0.0449444101084885
"6099",2017,9,12,0.76,0.0494974746830583
"6100",2017,9,13,0.732,0.061400325732035
"6101",2017,9,14,0.746,0.0594138031100518
"6102",2017,9,15,0.726,0.0610737259384099
"6103",2017,9,16,0.716,0.0602494813255683
"6104",2017,9,17,0.724,0.0676756972627545
"6105",2017,9,18,0.724,0.0572712842531054
"6106",2017,9,19,0.732,0.0540370243444252
"6107",2017,9,20,0.748,0.0531036721894071
"6108",2017,9,21,0.746,0.0502991053598372
"6109",2017,9,22,0.742,0.0460434577328854
"6110",2017,9,23,0.742,0.0414728827066555
"6111",2017,9,24,0.742,0.0465832587954085
"6112",2017,9,25,0.736,0.0602494813255683
"6113",2017,9,26,0.734,0.0589915248150105
"6114",2017,9,27,0.752,0.0580517010948
"6115",2017,9,28,0.75,0.0670820393249937
"6116",2017,9,29,0.754,0.0589915248150105
"6117",2017,9,30,0.756,0.0541294744108974
"6118",2017,10,1,0.744,0.0702139587261678
"6119",2017,10,2,0.718,0.0884307638777366
"6120",2017,10,3,0.75,0.06557438524302
"6121",2017,10,4,0.76,0.0632455532033676
"6122",2017,10,5,0.76,0.062449979983984
"6123",2017,10,6,0.742,0.0736206492772239
"6124",2017,10,7,0.728,0.088147603484156
"6125",2017,10,8,0.722,0.102078401241399
"6126",2017,10,9,0.762,0.0554075807087803
"6127",2017,10,10,0.768,0.0554075807087803
"6128",2017,10,11,0.742,0.0672309452558864
"6129",2017,10,12,0.752,0.0715541752799933
"6130",2017,10,13,0.73,0.0860232526704263
"6131",2017,10,14,0.732,0.091214034007931
"6132",2017,10,15,0.74,0.0809320702811932
"6133",2017,10,16,0.744,0.0646529195009784
"6134",2017,10,17,0.752,0.0653452370108182
"6135",2017,10,18,0.76,0.0651920240520265
"6136",2017,10,19,0.768,0.0601664358259653
"6137",2017,10,20,0.75,0.0612372435695795
"6138",2017,10,21,0.736,0.0763544366752843
"6139",2017,10,22,0.744,0.0804984471899924
"6140",2017,10,23,0.726,0.110363037290571
"6141",2017,10,24,0.704,0.1018822850156
"6142",2017,10,25,0.756,0.0642650760522385
"6143",2017,10,26,0.764,0.0585662018573853
"6144",2017,10,27,0.762,0.0506951674225463
"6145",2017,10,28,0.75,0.0529150262212918
"6146",2017,10,29,0.726,0.057706152185014
"6147",2017,10,30,0.736,0.0512835256198323
"6148",2017,10,31,0.768,0.047116875957559
"6149",2017,11,1,0.766,0.0559464029227975
"6150",2017,11,2,0.752,0.0701427116670007
"6151",2017,11,3,0.748,0.0641872261435249
"6152",2017,11,4,0.756,0.0456070170039656
"6153",2017,11,5,0.764,0.0502991053598372
"6154",2017,11,6,0.75,0.062449979983984
"6155",2017,11,7,0.748,0.0664830805543787
"6156",2017,11,8,0.746,0.0594138031100518
"6157",2017,11,9,0.734,0.068044103344816
"6158",2017,11,10,0.758,0.0554075807087803
"6159",2017,11,11,0.762,0.0449444101084885
"6160",2017,11,12,0.772,0.0481663783151692
"6161",2017,11,13,0.78,0.0543139024560011
"6162",2017,11,14,0.774,0.0517687164221791
"6163",2017,11,15,0.768,0.0506951674225463
"6164",2017,11,16,0.746,0.0642650760522385
"6165",2017,11,17,0.722,0.0810555365166378
"6166",2017,11,18,0.72,0.0833666600026653
"6167",2017,11,19,0.748,0.0589067059000926
"6168",2017,11,20,0.742,0.0822800097228968
"6169",2017,11,21,0.746,0.074027022093287
"6170",2017,11,22,0.756,0.085615419172016
"6171",2017,11,23,0.774,0.073348483283569
"6172",2017,11,24,0.776,0.0829457654133109
"6173",2017,11,25,0.768,0.0715541752799932
"6174",2017,11,26,0.772,0.0634034699365894
"6175",2017,11,27,0.762,0.0637965516309463
"6176",2017,11,28,0.766,0.0531977443130816
"6177",2017,11,29,0.758,0.0589067059000926
"6178",2017,11,30,0.746,0.0760263112349929
"6179",2017,12,1,0.76,0.0764852927038917
"6180",2017,12,2,0.772,0.061400325732035
"6181",2017,12,3,0.772,0.0554075807087803
"6182",2017,12,4,0.748,0.061400325732035
"6183",2017,12,5,0.738,0.0580517010948
"6184",2017,12,6,0.762,0.0443846820423443
"6185",2017,12,7,0.76,0.0578791845139511
"6186",2017,12,8,0.75,0.088034084308295
"6187",2017,12,9,0.762,0.0664830805543786
"6188",2017,12,10,0.762,0.0558569601750758
"6189",2017,12,11,0.75,0.06557438524302
"6190",2017,12,12,0.752,0.0597494769851586
"6191",2017,12,13,0.744,0.0850294066779253
"6192",2017,12,14,0.758,0.0766159252375118
"6193",2017,12,15,0.752,0.0901110426085505
"6194",2017,12,16,0.752,0.0798122797569396
"6195",2017,12,17,0.76,0.0734846922834953
"6196",2017,12,18,0.746,0.0912688336728371
"6197",2017,12,19,0.776,0.0550454357780915
"6198",2017,12,20,0.774,0.0456070170039655
"6199",2017,12,21,0.764,0.0472228758124704
"6200",2017,12,22,0.758,0.0554075807087803
"6201",2017,12,23,0.778,0.0637965516309463
"6202",2017,12,24,0.772,0.0775886589650833
"6203",2017,12,25,0.778,0.0486826457785523
"6204",2017,12,26,0.774,0.0581377674149945
"6205",2017,12,27,0.742,0.0807465169527454
"6206",2017,12,28,0.764,0.0477493455452533
"6207",2017,12,29,0.774,0.0522494019104525
"6208",2017,12,30,0.764,0.0642650760522385
"6209",2017,12,31,0.774,0.0568330889535313
"6210",2018,1,1,0.772,0.0605805249234438
"6211",2018,1,2,0.744,0.0879204185613331
"6212",2018,1,3,0.744,0.0960728889958036
"6213",2018,1,4,0.78,0.0533853912601565
"6214",2018,1,5,0.776,0.0598331012066064
"6215",2018,1,6,0.772,0.0697853852894716
"6216",2018,1,7,0.782,0.0661059755241536
"6217",2018,1,8,0.792,0.0511859355682789
"6218",2018,1,9,0.782,0.0704982269280582
"6219",2018,1,10,0.774,0.0642650760522385
"6220",2018,1,11,0.774,0.0531977443130815
"6221",2018,1,12,0.764,0.0456070170039656
"6222",2018,1,13,0.752,0.0794984276574072
"6223",2018,1,14,0.768,0.0626099033699941
"6224",2018,1,15,0.776,0.0618869937870632
"6225",2018,1,16,0.79,0.0533853912601565
"6226",2018,1,17,0.77,0.0696419413859206
"6227",2018,1,18,0.734,0.0844393273303382
"6228",2018,1,19,0.762,0.061400325732035
"6229",2018,1,20,0.782,0.0526307894677631
"6230",2018,1,21,0.794,0.0545893762558247
"6231",2018,1,22,0.792,0.0486826457785523
"6232",2018,1,23,0.78,0.0529150262212918
"6233",2018,1,24,0.756,0.0779743547584717
"6234",2018,1,25,0.792,0.0496990945591567
"6235",2018,1,26,0.762,0.0834865258589672
"6236",2018,1,27,0.78,0.0651920240520265
"6237",2018,1,28,0.764,0.0850294066779252
"6238",2018,1,29,0.734,0.10285912696499
"6239",2018,1,30,0.752,0.095236547606473
"6240",2018,1,31,0.756,0.0838450952650183
"6241",2018,2,1,0.742,0.0672309452558864
"6242",2018,2,2,0.738,0.0920326029187483
"6243",2018,2,3,0.714,0.12280065146407
"6244",2018,2,4,0.744,0.11991663771137
"6245",2018,2,5,0.752,0.111669154201149
"6246",2018,2,6,0.764,0.0694982014155762
"6247",2018,2,7,0.766,0.0753657747256671
"6248",2018,2,8,0.768,0.0701427116670008
"6249",2018,2,9,0.786,0.0559464029227974
"6250",2018,2,10,0.796,0.0610737259384099
"6251",2018,2,11,0.792,0.0605805249234438
"6252",2018,2,12,0.794,0.0487852436706019
"6253",2018,2,13,0.798,0.033466401061363
"6254",2018,2,14,0.788,0.0476445169982864
"6255",2018,2,15,0.796,0.0403732584763727
"6256",2018,2,16,0.788,0.0465832587954085
"6257",2018,2,17,0.796,0.0456070170039655
"6258",2018,2,18,0.79,0.0570087712549569
"6259",2018,2,19,0.8,0.0463680924774785
"6260",2018,2,20,0.804,0.0391152144312159
"6261",2018,2,21,0.786,0.0531977443130815
"6262",2018,2,22,0.79,0.0529150262212918
"6263",2018,2,23,0.788,0.0580517010948
"6264",2018,2,24,0.782,0.0567450438364444
"6265",2018,2,25,0.794,0.0461519230368573
"6266",2018,2,26,0.782,0.0558569601750758
"6267",2018,2,27,0.774,0.0602494813255683
"6268",2018,2,28,0.794,0.0364691650576209
"6269",2018,3,1,0.792,0.0396232255123179
"6270",2018,3,2,0.794,0.037815340802378
"6271",2018,3,3,0.77,0.058309518948453
"6272",2018,3,4,0.78,0.0565685424949238
"6273",2018,3,5,0.768,0.0609918027279076
"6274",2018,3,6,0.778,0.0649615270756469
"6275",2018,3,7,0.788,0.0810555365166378
"6276",2018,3,8,0.804,0.0626897120746299
"6277",2018,3,9,0.786,0.0585662018573853
"6278",2018,3,10,0.772,0.0661059755241536
"6279",2018,3,11,0.776,0.0517687164221792
"6280",2018,3,12,0.764,0.053665631459995
"6281",2018,3,13,0.768,0.0597494769851586
"6282",2018,3,14,0.786,0.0531977443130816
"6283",2018,3,15,0.77,0.0509901951359279
"6284",2018,3,16,0.75,0.0868907359849138
"6285",2018,3,17,0.756,0.0847348806572595
"6286",2018,3,18,0.78,0.0751664818918645
"6287",2018,3,19,0.792,0.0540370243444252
"6288",2018,3,20,0.786,0.0517687164221791
"6289",2018,3,21,0.768,0.0794984276574071
"6290",2018,3,22,0.768,0.0544977063737549
"6291",2018,3,23,0.764,0.0606630035524124
"6292",2018,3,24,0.774,0.0594138031100518
"6293",2018,3,25,0.772,0.0649615270756468
"6294",2018,3,26,0.766,0.085615419172016
"6295",2018,3,27,0.766,0.0963327566303384
"6296",2018,3,28,0.766,0.0814248119432891
"6297",2018,3,29,0.77,0.0435889894354067
"6298",2018,3,30,0.75,0.0874642784226795
"6299",2018,3,31,0.77,0.0707106781186547
"6300",2018,4,1,0.802,0.0476445169982864
"6301",2018,4,2,0.782,0.0589067059000926
"6302",2018,4,3,0.748,0.0807465169527454
"6303",2018,4,4,0.72,0.1
"6304",2018,4,5,0.73,0.0916515138991168
"6305",2018,4,6,0.762,0.112782977438973
"6306",2018,4,7,0.768,0.0772657750883274
"6307",2018,4,8,0.758,0.103295692068934
"6308",2018,4,9,0.728,0.0878635305459552
"6309",2018,4,10,0.736,0.0795612971236643
"6310",2018,4,11,0.748,0.0785493475466219
"6311",2018,4,12,0.752,0.0701427116670007
"6312",2018,4,13,0.778,0.061400325732035
"6313",2018,4,14,0.796,0.0477493455452533
"6314",2018,4,15,0.776,0.0702139587261678
"6315",2018,4,16,0.778,0.0496990945591567
"6316",2018,4,17,0.77,0.0612372435695795
"6317",2018,4,18,0.778,0.053103672189407
"6318",2018,4,19,0.748,0.0766159252375118
"6319",2018,4,20,0.744,0.106442472725881
"6320",2018,4,21,0.742,0.0875785361832453
"6321",2018,4,22,0.752,0.0759605160593318
"6322",2018,4,23,0.774,0.0502991053598372
"6323",2018,4,24,0.788,0.0342052627529741
"6324",2018,4,25,0.782,0.0486826457785524
"6325",2018,4,26,0.76,0.0721110255092798
"6326",2018,4,27,0.75,0.0678232998312527
"6327",2018,4,28,0.752,0.073280283842245
"6328",2018,4,29,0.76,0.0659545297913646
"6329",2018,4,30,0.774,0.0684105255059483
"6330",2018,5,1,0.786,0.0427784992724149
"6331",2018,5,2,0.754,0.0698569967862919
"6332",2018,5,3,0.75,0.0678232998312527
"6333",2018,5,4,0.72,0.099247166206396
"6334",2018,5,5,0.758,0.0725947656515261
"6335",2018,5,6,0.77,0.0674536878161602
"6336",2018,5,7,0.77,0.0524404424085076
"6337",2018,5,8,0.738,0.0782304288624318
"6338",2018,5,9,0.728,0.10084641788383
"6339",2018,5,10,0.77,0.0430116263352131
"6340",2018,5,11,0.786,0.0461519230368573
"6341",2018,5,12,0.778,0.0661059755241536
"6342",2018,5,13,0.77,0.0659545297913646
"6343",2018,5,14,0.78,0.0463680924774785
"6344",2018,5,15,0.782,0.0408656334834051
"6345",2018,5,16,0.75,0.0707106781186547
"6346",2018,5,17,0.756,0.0792464510246358
"6347",2018,5,18,0.752,0.0779102047231298
"6348",2018,5,19,0.762,0.069065186599328
"6349",2018,5,20,0.762,0.0697853852894716
"6350",2018,5,21,0.734,0.115238882327103
"6351",2018,5,22,0.764,0.0844393273303382
"6352",2018,5,23,0.756,0.066558245169175
"6353",2018,5,24,0.77,0.0556776436283002
"6354",2018,5,25,0.774,0.0517687164221792
"6355",2018,5,26,0.76,0.0604152298679729
"6356",2018,5,27,0.768,0.0476445169982864
"6357",2018,5,28,0.754,0.0687749954561976
"6358",2018,5,29,0.736,0.0602494813255683
"6359",2018,5,30,0.776,0.0522494019104525
"6360",2018,5,31,0.77,0.0587367006223537
"6361",2018,6,1,0.732,0.0649615270756469
"6362",2018,6,2,0.714,0.0792464510246358
"6363",2018,6,3,0.75,0.0504975246918104
"6364",2018,6,4,0.762,0.0875785361832453
"6365",2018,6,5,0.756,0.0687749954561976
"6366",2018,6,6,0.75,0.0479583152331272
"6367",2018,6,7,0.762,0.0408656334834051
"6368",2018,6,8,0.76,0.0632455532033676
"6369",2018,6,9,0.74,0.0696419413859206
"6370",2018,6,10,0.748,0.0593295878967653
"6371",2018,6,11,0.744,0.0568330889535313
"6372",2018,6,12,0.74,0.0595818764390649
"6373",2018,6,13,0.768,0.0432434966208793
"6374",2018,6,14,0.766,0.0602494813255683
"6375",2018,6,15,0.734,0.0642650760522385
"6376",2018,6,16,0.742,0.0804363102087608
"6377",2018,6,17,0.758,0.0589067059000925
"6378",2018,6,18,0.752,0.0672309452558864
"6379",2018,6,19,0.746,0.0602494813255683
"6380",2018,6,20,0.75,0.0636396103067893
"6381",2018,6,21,0.752,0.0634034699365894
"6382",2018,6,22,0.75,0.0616441400296898
"6383",2018,6,23,0.748,0.0476445169982864
"6384",2018,6,24,0.746,0.0698569967862919
"6385",2018,6,25,0.744,0.0702139587261678
"6386",2018,6,26,0.758,0.0481663783151692
"6387",2018,6,27,0.752,0.0402492235949963
"6388",2018,6,28,0.754,0.0397492138287036
"6389",2018,6,29,0.746,0.046690470119715
"6390",2018,6,30,0.744,0.0502991053598372
"6391",2018,7,1,0.726,0.0602494813255683
"6392",2018,7,2,0.744,0.0517687164221792
"6393",2018,7,3,0.744,0.0439317652729776
"6394",2018,7,4,0.754,0.0482700735445887
"6395",2018,7,5,0.752,0.0526307894677631
"6396",2018,7,6,0.734,0.0618869937870632
"6397",2018,7,7,0.734,0.0522494019104525
"6398",2018,7,8,0.732,0.0630079360080935
"6399",2018,7,9,0.748,0.0486826457785523
"6400",2018,7,10,0.75,0.0406201920231798
"6401",2018,7,11,0.764,0.0357770876399967
"6402",2018,7,12,0.758,0.0496990945591568
"6403",2018,7,13,0.748,0.0597494769851586
"6404",2018,7,14,0.754,0.0391152144312159
"6405",2018,7,15,0.748,0.0506951674225464
"6406",2018,7,16,0.758,0.0481663783151692
"6407",2018,7,17,0.742,0.0683373982530796
"6408",2018,7,18,0.742,0.0697853852894716
"6409",2018,7,19,0.748,0.0460434577328854
"6410",2018,7,20,0.746,0.0676756972627545
"6411",2018,7,21,0.752,0.0549545266561364
"6412",2018,7,22,0.75,0.0484767985741633
"6413",2018,7,23,0.736,0.068044103344816
"6414",2018,7,24,0.762,0.0465832587954085
"6415",2018,7,25,0.756,0.0482700735445887
"6416",2018,7,26,0.746,0.0634822809924155
"6417",2018,7,27,0.716,0.107144761887831
"6418",2018,7,28,0.726,0.093166517590817
"6419",2018,7,29,0.74,0.0651920240520265
"6420",2018,7,30,0.756,0.044497190922574
"6421",2018,7,31,0.748,0.0540370243444252
"6422",2018,8,1,0.754,0.0391152144312159
"6423",2018,8,2,0.748,0.0540370243444252
"6424",2018,8,3,0.742,0.061400325732035
"6425",2018,8,4,0.754,0.0502991053598372
"6426",2018,8,5,0.75,0.0543139024560011
"6427",2018,8,6,0.756,0.0439317652729776
"6428",2018,8,7,0.742,0.0554075807087803
"6429",2018,8,8,0.732,0.0715541752799933
"6430",2018,8,9,0.736,0.074027022093287
"6431",2018,8,10,0.752,0.0476445169982864
"6432",2018,8,11,0.738,0.0540370243444252
"6433",2018,8,12,0.736,0.0602494813255683
"6434",2018,8,13,0.74,0.066332495807108
"6435",2018,8,14,0.75,0.0469041575982343
"6436",2018,8,15,0.75,0.0469041575982343
"6437",2018,8,16,0.74,0.0543139024560011
"6438",2018,8,17,0.736,0.0572712842531054
"6439",2018,8,18,0.752,0.0443846820423443
"6440",2018,8,19,0.756,0.0357770876399967
"6441",2018,8,20,0.736,0.049295030175465
"6442",2018,8,21,0.746,0.0527257053058563
"6443",2018,8,22,0.758,0.0571839138219832
"6444",2018,8,23,0.754,0.0461519230368573
"6445",2018,8,24,0.736,0.07162401831788
"6446",2018,8,25,0.732,0.0746324326281812
"6447",2018,8,26,0.752,0.0402492235949963
"6448",2018,8,27,0.728,0.0708519583356734
"6449",2018,8,28,0.738,0.0521536192416212
"6450",2018,8,29,0.728,0.0571839138219832
"6451",2018,8,30,0.718,0.0769415362466854
"6452",2018,8,31,0.714,0.0766811580507233
"6453",2018,9,1,0.734,0.0541294744108974
"6454",2018,9,2,0.74,0.051478150704935
"6455",2018,9,3,0.742,0.0460434577328854
"6456",2018,9,4,0.734,0.0522494019104525
"6457",2018,9,5,0.748,0.0396232255123179
"6458",2018,9,6,0.736,0.0572712842531054
"6459",2018,9,7,0.73,0.0744983221287567
"6460",2018,9,8,0.736,0.0610737259384099
"6461",2018,9,9,0.73,0.0651920240520265
"6462",2018,9,10,0.738,0.0672309452558865
"6463",2018,9,11,0.734,0.0626897120746299
"6464",2018,9,12,0.724,0.0691375440697744
"6465",2018,9,13,0.722,0.0872926113711808
"6466",2018,9,14,0.718,0.081363382427232
"6467",2018,9,15,0.734,0.0801872807869178
"6468",2018,9,16,0.752,0.0637965516309463
"6469",2018,9,17,0.74,0.0628490254498827
"6470",2018,9,18,0.744,0.0684105255059483
"6471",2018,9,19,0.76,0.0489897948556636
"6472",2018,9,20,0.766,0.0357770876399967
"6473",2018,9,21,0.762,0.0414728827066555
"6474",2018,9,22,0.768,0.0402492235949963
"6475",2018,9,23,0.756,0.046690470119715
"6476",2018,9,24,0.74,0.0570087712549569
"6477",2018,9,25,0.742,0.0465832587954085
"6478",2018,9,26,0.732,0.0712039324756716
"6479",2018,9,27,0.738,0.0664830805543787
"6480",2018,9,28,0.756,0.0642650760522385
"6481",2018,9,29,0.75,0.0689202437604511
"6482",2018,9,30,0.732,0.0794984276574072
"6483",2018,10,1,0.752,0.0798122797569397
"6484",2018,10,2,0.754,0.0829457654133109
"6485",2018,10,3,0.752,0.0861394218694321
"6486",2018,10,4,0.75,0.0827647267862342
"6487",2018,10,5,0.752,0.0668580586017871
"6488",2018,10,6,0.746,0.0568330889535313
"6489",2018,10,7,0.75,0.058309518948453
"6490",2018,10,8,0.764,0.0450555213042752
"6491",2018,10,9,0.766,0.0691375440697744
"6492",2018,10,10,0.756,0.0698569967862919
"6493",2018,10,11,0.754,0.0658027355054484
"6494",2018,10,12,0.756,0.0638748776906852
"6495",2018,10,13,0.746,0.0770064932327138
"6496",2018,10,14,0.756,0.0622896460095898
"6497",2018,10,15,0.756,0.0665582451691749
"6498",2018,10,16,0.764,0.0541294744108974
"6499",2018,10,17,0.768,0.0481663783151692
"6500",2018,10,18,0.764,0.0658027355054484
"6501",2018,10,19,0.75,0.109316055545377
"6502",2018,10,20,0.76,0.0721110255092798
"6503",2018,10,21,0.762,0.0749666592559652
"6504",2018,10,22,0.768,0.047116875957559
"6505",2018,10,23,0.762,0.0609918027279076
"6506",2018,10,24,0.756,0.0589915248150105
"6507",2018,10,25,0.778,0.0454972526643093
"6508",2018,10,26,0.768,0.053103672189407
"6509",2018,10,27,0.762,0.0584807660688538
"6510",2018,10,28,0.758,0.0657267069006199
"6511",2018,10,29,0.758,0.0798122797569396
"6512",2018,10,30,0.758,0.0983361581515162
"6513",2018,10,31,0.784,0.0415932686861708
"6514",2018,11,1,0.77,0.0543139024560011
"6515",2018,11,2,0.76,0.0556776436283002
"6516",2018,11,3,0.736,0.0829457654133109
"6517",2018,11,4,0.754,0.0472228758124704
"6518",2018,11,5,0.758,0.0668580586017871
"6519",2018,11,6,0.776,0.0669328021227261
"6520",2018,11,7,0.774,0.0804984471899924
"6521",2018,11,8,0.77,0.0587367006223537
"6522",2018,11,9,0.764,0.0497995983919549
"6523",2018,11,10,0.772,0.0511859355682789
"6524",2018,11,11,0.772,0.0432434966208793
"6525",2018,11,12,0.758,0.0664830805543786
"6526",2018,11,13,0.766,0.0626897120746299
"6527",2018,11,14,0.75,0.0871779788708134
"6528",2018,11,15,0.766,0.0665582451691749
"6529",2018,11,16,0.778,0.0554075807087803
"6530",2018,11,17,0.798,0.0432434966208793
"6531",2018,11,18,0.788,0.0511859355682789
"6532",2018,11,19,0.786,0.0531977443130815
"6533",2018,11,20,0.782,0.0576194411635517
"6534",2018,11,21,0.786,0.0585662018573853
"6535",2018,11,22,0.768,0.073280283842245
"6536",2018,11,23,0.764,0.0461519230368573
"6537",2018,11,24,0.77,0.0519615242270663
"6538",2018,11,25,0.764,0.0559464029227975
"6539",2018,11,26,0.734,0.101636607578175
"6540",2018,11,27,0.756,0.068044103344816
"6541",2018,11,28,0.75,0.0519615242270663
"6542",2018,11,29,0.746,0.0572712842531054
"6543",2018,11,30,0.762,0.0697853852894716
"6544",2018,12,1,0.768,0.0597494769851586
"6545",2018,12,2,0.778,0.0516720427310553
"6546",2018,12,3,0.788,0.0496990945591567
"6547",2018,12,4,0.788,0.0363318042491699
"6548",2018,12,5,0.772,0.0383405790253616
"6549",2018,12,6,0.756,0.0684105255059482
"6550",2018,12,7,0.74,0.0644204936336256
"6551",2018,12,8,0.736,0.0844393273303382
"6552",2018,12,9,0.748,0.0782304288624318
"6553",2018,12,10,0.758,0.0657267069006199
"6554",2018,12,11,0.75,0.0764852927038917
"6555",2018,12,12,0.738,0.0843800924389159
"6556",2018,12,13,0.756,0.0716240183178799
"6557",2018,12,14,0.748,0.0794984276574072
"6558",2018,12,15,0.774,0.0687749954561976
"6559",2018,12,16,0.778,0.0759605160593318
"6560",2018,12,17,0.782,0.0697853852894716
"6561",2018,12,18,0.782,0.0567450438364444
"6562",2018,12,19,0.754,0.0665582451691749
"6563",2018,12,20,0.77,0.0659545297913646
"6564",2018,12,21,0.76,0.0902773504263389
"6565",2018,12,22,0.78,0.0561248608016091
"6566",2018,12,23,0.778,0.0506951674225463
"6567",2018,12,24,0.766,0.0572712842531054
"6568",2018,12,25,0.782,0.0571839138219832
"6569",2018,12,26,0.774,0.0716240183178799
"6570",2018,12,27,0.76,0.0636396103067893
"6571",2018,12,28,0.752,0.0887130204648675
"6572",2018,12,29,0.748,0.125578660607605
"6573",2018,12,30,0.76,0.0809320702811932
"6574",2018,12,31,0.77,0.058309518948453
"6575",2019,1,1,0.766,0.0763544366752843
"6576",2019,1,2,0.768,0.0589067059000926
"6577",2019,1,3,0.756,0.0789303490426845
"6578",2019,1,4,0.76,0.104880884817015
"6579",2019,1,5,0.788,0.0521536192416212
"6580",2019,1,6,0.762,0.0701427116670007
"6581",2019,1,7,0.764,0.0658027355054484
"6582",2019,1,8,0.744,0.094762861923857
"6583",2019,1,9,0.756,0.0820365772079747
"6584",2019,1,10,0.788,0.0486826457785523
"6585",2019,1,11,0.79,0.0458257569495584
"6586",2019,1,12,0.784,0.0487852436706019
"6587",2019,1,13,0.758,0.0759605160593318
"6588",2019,1,14,0.776,0.0665582451691749
"6589",2019,1,15,0.764,0.0991463564635635
"6590",2019,1,16,0.786,0.0527257053058563
"6591",2019,1,17,0.786,0.0391152144312159
"6592",2019,1,18,0.786,0.0614817045957576
"6593",2019,1,19,0.782,0.0593295878967653
"6594",2019,1,20,0.782,0.0630079360080935
"6595",2019,1,21,0.784,0.0766811580507232
"6596",2019,1,22,0.762,0.0840832920383116
"6597",2019,1,23,0.78,0.0474341649025257
"6598",2019,1,24,0.778,0.0676017751246222
"6599",2019,1,25,0.782,0.0593295878967653
"6600",2019,1,26,0.758,0.0852642949891688
"6601",2019,1,27,0.78,0.0696419413859206
"6602",2019,1,28,0.772,0.0852642949891688
"6603",2019,1,29,0.78,0.0667083203206317
"6604",2019,1,30,0.778,0.0622093240599832
"6605",2019,1,31,0.798,0.0402492235949962
"6606",2019,2,1,0.788,0.0460434577328853
"6607",2019,2,2,0.772,0.0779102047231298
"6608",2019,2,3,0.808,0.0396232255123179
"6609",2019,2,4,0.806,0.0415932686861708
"6610",2019,2,5,0.796,0.0502991053598372
"6611",2019,2,6,0.786,0.0610737259384099
"6612",2019,2,7,0.766,0.0654217089351845
"6613",2019,2,8,0.75,0.0827647267862342
"6614",2019,2,9,0.78,0.0463680924774785
"6615",2019,2,10,0.8,0.0504975246918104
"6616",2019,2,11,0.8,0.0452769256906871
"6617",2019,2,12,0.798,0.0408656334834051
"6618",2019,2,13,0.8,0.0380788655293195
"6619",2019,2,14,0.79,0.04
"6620",2019,2,15,0.782,0.056302753041037
"6621",2019,2,16,0.77,0.0659545297913646
"6622",2019,2,17,0.79,0.0659545297913646
"6623",2019,2,18,0.806,0.0450555213042752
"6624",2019,2,19,0.792,0.0506951674225463
"6625",2019,2,20,0.77,0.0787400787401181
"6626",2019,2,21,0.78,0.0565685424949238
"6627",2019,2,22,0.75,0.0902773504263389
"6628",2019,2,23,0.768,0.0864291617453276
"6629",2019,2,24,0.78,0.0689202437604511
"6630",2019,2,25,0.77,0.0935414346693485
"6631",2019,2,26,0.784,0.0684105255059483
"6632",2019,2,27,0.78,0.0741619848709566
"6633",2019,2,28,0.772,0.0840832920383116
"6634",2019,3,1,0.784,0.0890505474435727
"6635",2019,3,2,0.8,0.0636396103067893
